Date,Open,High,Low,Close,Volume,Market.Cap,Coin,Delta
5/3/2017,23.05,25.44,22.72,25.2,"12,602,800","331,818,000",XMR,0.063380282
5/2/2017,22.77,23.2,22.06,23.04,"7,486,110","327,660,000",XMR,0.016418676
5/1/2017,23.72,24.07,22.23,22.77,"14,214,000","341,171,000",XMR,-0.004556962
4/30/2017,22.74,24.2,22.72,23.72,"10,910,000","326,962,000",XMR,-0.027281746
4/29/2017,22.37,23.26,22.12,22.76,"10,461,300","321,539,000",XMR,-0.04459203
4/28/2017,21.2,22.53,21.12,22.35,"10,457,300","304,527,000",XMR,-0.034324943
4/27/2017,19.43,21.83,19.27,21.21,"12,843,800","279,099,000",XMR,0.017249417
4/26/2017,19.67,19.93,19.24,19.37,"6,027,790","282,326,000",XMR,0.001402525
4/25/2017,19.6,20.1,19.36,19.65,"5,148,290","281,316,000",XMR,-0.058797524
4/24/2017,19.73,20.11,19.51,19.56,"4,584,190","283,007,000",XMR,-0.033905579
4/23/2017,20.12,20.17,19.68,19.72,"4,155,640","288,495,000",XMR,0.158130283
4/22/2017,20.27,20.52,19.97,20.12,"5,266,460","290,548,000",XMR,-0.098787607
4/21/2017,19.98,20.34,19.75,20.29,"6,704,090","286,297,000",XMR,-0.009747452
4/20/2017,20.4,20.9,20.24,20.24,"6,216,400","292,149,000",XMR,0.180052493
4/19/2017,21.07,21.12,20.23,20.39,"5,877,830","301,594,000",XMR,0.066891512
4/18/2017,20.53,21.17,20.45,21.06,"4,459,260","293,752,000",XMR,-0.018242123
4/17/2017,20.46,20.99,20.32,20.56,"6,055,450","292,659,000",XMR,0.079166667
4/16/2017,20.71,20.82,20.25,20.46,"4,222,960","296,093,000",XMR,0.140625
4/15/2017,20.43,21.19,20.25,20.71,"4,483,370","291,985,000",XMR,0.119664634
4/14/2017,21.47,21.8,19.67,20.59,"8,949,460","306,779,000",XMR,0.012260536
4/13/2017,21.69,22.08,21.44,21.48,"5,980,210","309,846,000",XMR,0.045746388
4/12/2017,21.32,22.11,21.25,21.76,"6,401,630","304,441,000",XMR,-0.080383481
4/11/2017,21.8,21.89,21.12,21.36,"5,356,450","311,171,000",XMR,-0.123136747
4/10/2017,20.69,22.41,20.52,21.83,"6,591,730","295,155,000",XMR,0.011818779
4/9/2017,20.84,21.31,19.75,20.68,"5,711,770","297,207,000",XMR,0.110460863
4/8/2017,19.31,21.46,19,20.83,"6,218,750","275,199,000",XMR,-0.018664752
